ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues	FINAL_CATEGORY
1804141000033118	330164007	Rofecoxib 12.5mg/5ml oral suspension sugar free	Rofecoxib 12.5mg/5ml oral suspension sugar free	Rofecoxib	2.500mg/1.000ml	Oral suspension	Oral	10010100	5000	v) NSAIDs
1804041000033117	330163001	Rofecoxib 25mg tablets	Rofecoxib 25mg tablets	Rofecoxib	25.000mg	Tablet	Oral	10010100	800000	v) NSAIDs
1804241000033113	330165008	Rofecoxib 25mg/5ml oral suspension sugar free	Rofecoxib 25mg/5ml oral suspension sugar free	Rofecoxib	5.000mg/1.000ml	Oral suspension	Oral	10010100	6000	v) NSAIDs
2636741000033112	388930005	Rofecoxib 50mg tablets	Rofecoxib 50mg tablets	Rofecoxib	50.000mg	Tablet	Oral	10010100	20000	v) NSAIDs
3334341000033118	35096411000001107	Seractil 300mg tablets (Gebro Pharma GmbH)	Seractil 300mg tablets	Dexibuprofen	300.000mg	Tablet	Oral		1000	v) NSAIDs
3334441000033112	9447611000001101	Seractil 400mg tablets (Thornton & Ross Ltd)	Seractil 400mg tablets	Dexibuprofen	400.000mg	Tablet	Oral		2000	v) NSAIDs
1346841000033114	667011000001107	Slofenac 75mg SR tablets (Sterwin Medicines)	Slofenac 75mg SR tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		700	v) NSAIDs
1346341000033117	103411000001107	Slo-Indo 75mg capsules (Viatris UK Healthcare Ltd)	Slo-Indo 75mg capsules	Indometacin	75.000mg	Modified-release capsule	Oral		20	v) NSAIDs
10976641000033111	31279811000001102	Stirlescent 250mg effervescent tablets (Stirling Anglian Pharmaceuticals Ltd)	Stirlescent 250mg effervescent tablets	Naproxen	250.000mg	 Effervescent tablet	Oral		100	v) NSAIDs
1889941000033116	3756011000001103	Strefen Honey and Lemon 8.75mg lozenges (Reckitt Benckiser Healthcare (UK) Ltd)	Strefen Honey and Lemon 8.75mg lozenges	Flurbiprofen	8.750mg	Lozenge	Oromucosal		7000	v) NSAIDs
1396041000033114	329887000	Sulindac 100mg tablets	Sulindac 100mg tablets	Sulindac	100.000mg	Tablet	Oral	10010100	30000	v) NSAIDs
1396141000033113	329888005	Sulindac 200mg tablets	Sulindac 200mg tablets	Sulindac	200.000mg	Tablet	Oral	10010100	50000	v) NSAIDs
1398841000033115	324411000001109	Surgam 200mg tablets (Sanofi)	Surgam 200mg tablets	Tiaprofenic acid	200.000mg	Tablet	Oral		9000	v) NSAIDs
1396641000033115	308411000001108	Surgam 300mg tablets (Sanofi)	Surgam 300mg tablets	Tiaprofenic acid	300.000mg	Tablet	Oral		50000	v) NSAIDs
1389641000033114	495411000001109	Surgam SA 300mg capsules (Sanofi)	Surgam SA 300mg capsules	Tiaprofenic acid	300.000mg	Modified-release capsule	Oral		200000	v) NSAIDs
1403341000033114	56411000001103	Synflex 275mg tablets (Roche Products Ltd)	Synflex 275mg tablets	Naproxen sodium	275.000mg	Tablet	Oral		40000	v) NSAIDs
4899741000033111	35915711000001102	Tenoxicam 20mg powder and solvent for solution for injection vials	Tenoxicam 20mg powder and solvent for solution for injection vials	Tenoxicam	20.000mg	Powder and solvent for solution for injection	Intravenous/ Intramuscular	10010100	10	v) NSAIDs
1425241000033112	329914002	Tenoxicam 20mg tablets	Tenoxicam 20mg tablets	Tenoxicam	20.000mg	Tablet	Oral	10010100	90000	v) NSAIDs
1444841000033110	329895001	Tiaprofenic acid 200mg tablets	Tiaprofenic acid 200mg tablets	Tiaprofenic acid	200.000mg	Tablet	Oral	10010100	7000	v) NSAIDs
1442941000033111	35918311000001105	Tiaprofenic acid 300mg modified-release capsules	Tiaprofenic acid 300mg modified-release capsules	Tiaprofenic acid	300.000mg	Modified-release capsule	Oral	10010100	90000	v) NSAIDs
1443741000033115	329896000	Tiaprofenic acid 300mg tablets	Tiaprofenic acid 300mg tablets	Tiaprofenic acid	300.000mg	Tablet	Oral	10010100	40000	v) NSAIDs
3136641000033111	7498011000001106	Tiloket 50mg capsules (Tillomed Laboratories Ltd)	Tiloket 50mg capsules	Ketoprofen	50.000mg	Capsule	Oral		1	v) NSAIDs
2781041000033116	804611000001103	Tiloket CR 100mg capsules (Tillomed Laboratories Ltd)	Tiloket CR 100mg capsules	Ketoprofen	100.000mg	Modified-release capsule	Oral		20	v) NSAIDs
2781141000033117	29742611000001106	Tiloket CR 200mg capsules (Tillomed Laboratories Ltd)	Tiloket CR 200mg capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		90	v) NSAIDs
2916241000033111	385585000	Valdecoxib 10mg tablets	Valdecoxib 10mg tablets	Valdecoxib	10.000mg	Tablet	Oral	10010100	20000	v) NSAIDs
2916341000033118	385586004	Valdecoxib 20mg tablets	Valdecoxib 20mg tablets	Valdecoxib	20.000mg	Tablet	Oral	10010100	30000	v) NSAIDs
2916441000033112	408146004	Valdecoxib 40mg tablets	Valdecoxib 40mg tablets	Valdecoxib	40.000mg	Tablet	Oral	10010100	3000	v) NSAIDs
2730341000033115	434411000001103	Valdic 100 Retard tablets (Fannin (UK) Ltd)	Valdic 100 Retard tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		40	v) NSAIDs
2730241000033113	205911000001100	Valdic 75 Retard tablets (Fannin (UK) Ltd)	Valdic 75 Retard tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		30	v) NSAIDs
6018341000033114	793611000001101	Valket 200 Retard capsules (Tillomed Laboratories Ltd)	Valket 200 Retard capsules	Ketoprofen	200.000mg	Modified-release capsule	Oral		40	v) NSAIDs
6037341000033119	18233711000001101	Vimovo 500mg/20mg modified-release tablets (Grunenthal Ltd)	Vimovo 500mg/20mg modified-release tablets	Esomeprazole magnesium trihydrate/ Naproxen	20.000mg + 500.000mg	Modified-release tablet	Oral		6000	v) NSAIDs
1804541000033110	2840811000001101	Vioxx 12.5mg tablets (Organon Pharma (UK) Ltd)	Vioxx 12.5mg tablets	Rofecoxib	12.500mg	Tablet	Oral		200000	v) NSAIDs
1804341000033115	2842711000001108	Vioxx 12.5mg/5ml oral suspension (Organon Pharma (UK) Ltd)	Vioxx 12.5mg/5ml oral suspension	Rofecoxib	2.500mg/1.000ml	Oral suspension	Oral		1000	v) NSAIDs
1804641000033111	2841311000001100	Vioxx 25mg tablets (Organon Pharma (UK) Ltd)	Vioxx 25mg tablets	Rofecoxib	25.000mg	Tablet	Oral		100000	v) NSAIDs
1804441000033114	2843111000001101	Vioxx 25mg/5ml oral suspension (Organon Pharma (UK) Ltd)	Vioxx 25mg/5ml oral suspension	Rofecoxib	5.000mg/1.000ml	Oral suspension	Oral		1000	v) NSAIDs
2636841000033119	2841511000001106	VioxxAcute 25mg tablets (Organon Pharma (UK) Ltd)	VioxxAcute 25mg tablets	Rofecoxib	25.000mg	Tablet	Oral		7000	v) NSAIDs
2636941000033110	2842311000001109	VioxxAcute 50mg tablets (Organon Pharma (UK) Ltd)	VioxxAcute 50mg tablets	Rofecoxib	50.000mg	Tablet	Oral		8000	v) NSAIDs
1527541000033111	341611000001107	Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd)	Volraman 25mg gastro-resistant tablets	Diclofenac sodium	25.000mg	Gastro-resistant tablet	Oral		3000	v) NSAIDs
1527641000033112	185611000001105	Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd)	Volraman 50mg gastro-resistant tablets	Diclofenac sodium	50.000mg	Gastro-resistant tablet	Oral		20000	v) NSAIDs
2779041000033113	632211000001109	Volsaid Retard 100 tablets (Chiesi Ltd)	Volsaid Retard 100 tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		100000	v) NSAIDs
2778941000033116	814411000001103	Volsaid Retard 75 tablets (Chiesi Ltd)	Volsaid Retard 75 tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		200000	v) NSAIDs
1526941000033119	788411000001106	Voltarol 100mg suppositories (Novartis Pharmaceuticals UK Ltd)	Voltarol 100mg suppositories	Diclofenac sodium	100.000mg	Suppository	Rectal		80000	v) NSAIDs
1526241000033111	300211000001106	Voltarol 12.5mg suppositories (Novartis Pharmaceuticals UK Ltd)	Voltarol 12.5mg suppositories	Diclofenac sodium	12.500mg	Suppository	Rectal		800	v) NSAIDs
1527041000033118	2911000001100	Voltarol 25mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol 25mg gastro-resistant tablets	Diclofenac sodium	25.000mg	Gastro-resistant tablet	Oral		100000	v) NSAIDs
1526741000033117	913211000001109	Voltarol 25mg suppositories (Novartis Pharmaceuticals UK Ltd)	Voltarol 25mg suppositories	Diclofenac sodium	25.000mg	Suppository	Rectal		2000	v) NSAIDs
1525541000033119	3354811000001101	Voltarol 50mg dispersible tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol 50mg dispersible tablets	Diclofenac sodium	50.000mg	Dispersible tablet/	Oral		60000	v) NSAIDs
1527141000033119	745711000001100	Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol 50mg gastro-resistant tablets	Diclofenac sodium	50.000mg	Gastro-resistant tablet	Oral		500000	v) NSAIDs
1526841000033110	44611000001107	Voltarol 50mg suppositories (Novartis Pharmaceuticals UK Ltd)	Voltarol 50mg suppositories	Diclofenac sodium	50.000mg	Suppository	Rectal		10000	v) NSAIDs
1526341000033118	763111000001107	Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol 75mg SR tablets	Diclofenac sodium	75.000mg	Modified-release tablet	Oral		400000	v) NSAIDs
1525941000033113	272411000001108	Voltarol 75mg/3ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd)	Voltarol 75mg/3ml solution for injection ampoules	Diclofenac sodium	25.000mg/1.000ml	Solution for injection	Intravenous/ Intramuscular		50000	v) NSAIDs
4657341000033118	14033611000001100	Voltarol Pain-eze 12.5mg tablets (Novartis Consumer Health UK Ltd)	Voltarol Pain-eze 12.5mg tablets	Diclofenac potassium	12.500mg	Tablet	Oral		100	v) NSAIDs
6430441000033118	19363611000001107	Voltarol Pain-eze Extra Strength 25mg tablets (Novartis Consumer Health UK Ltd)	Voltarol Pain-eze Extra Strength 25mg tablets	Diclofenac potassium	25.000mg	Tablet	Oral		30	v) NSAIDs
1848941000033119	663411000001105	Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol Rapid 25mg tablets	Diclofenac potassium	25.000mg	Tablet	Oral		2000	v) NSAIDs
1849041000033111	605911000001102	Voltarol Rapid 50mg tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol Rapid 50mg tablets	Diclofenac potassium	50.000mg	Tablet	Oral		20000	v) NSAIDs
1527241000033114	804711000001107	Voltarol Retard 100mg tablets (Novartis Pharmaceuticals UK Ltd)	Voltarol Retard 100mg tablets	Diclofenac sodium	100.000mg	Modified-release tablet	Oral		900000	v) NSAIDs
10254241000033116	28997111000001103	Alzain 100mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 100mg capsules	Pregabalin	100.000mg	Capsule	Oral		30000	vii) Gabapentanoids/Amitriptyline
10254341000033114	28997311000001101	Alzain 150mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 150mg capsules	Pregabalin	150.000mg	Capsule	Oral		40000	vii) Gabapentanoids/Amitriptyline
10254441000033115	28997511000001107	Alzain 200mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 200mg capsules	Pregabalin	200.000mg	Capsule	Oral		20000	vii) Gabapentanoids/Amitriptyline
10254541000033119	28997711000001102	Alzain 225mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 225mg capsules	Pregabalin	225.000mg	Capsule	Oral		8000	vii) Gabapentanoids/Amitriptyline
10253941000033110	28996411000001106	Alzain 25mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 25mg capsules	Pregabalin	25.000mg	Capsule	Oral		20000	vii) Gabapentanoids/Amitriptyline
10254641000033118	28997911000001100	Alzain 300mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 300mg capsules	Pregabalin	300.000mg	Capsule	Oral		50000	vii) Gabapentanoids/Amitriptyline
10254041000033112	28996611000001109	Alzain 50mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 50mg capsules	Pregabalin	50.000mg	Capsule	Oral		30000	vii) Gabapentanoids/Amitriptyline
10254141000033111	28996911000001103	Alzain 75mg capsules (Dr Reddy's Laboratories (UK) Ltd)	Alzain 75mg capsules	Pregabalin	75.000mg	Capsule	Oral		40000	vii) Gabapentanoids/Amitriptyline
60441000033116	321745007	Amitriptyline 10mg tablets	Amitriptyline 10mg tablets	Amitriptyline hydrochloride	10.000mg	Tablet	Oral	4030100	30000000	vii) Gabapentanoids/Amitriptyline
5490141000033118	13892411000001104	Amitriptyline 10mg/5ml oral solution	Amitriptyline 10mg/5ml oral solution	Amitriptyline hydrochloride	2.000mg/1.000ml	Oral solution	Oral	4030100	5000	vii) Gabapentanoids/Amitriptyline
10332441000033118	29686711000001103	Amitriptyline 10mg/5ml oral solution sugar free	Amitriptyline 10mg/5ml oral solution sugar free	Amitriptyline hydrochloride	2.000mg/1.000ml	Oral solution	Oral	4030100	10000	vii) Gabapentanoids/Amitriptyline
5888641000033118	8277811000001102	Amitriptyline 10mg/5ml oral suspension	Amitriptyline 10mg/5ml oral suspension	Amitriptyline hydrochloride	2.000mg/1.000ml	Oral suspension	Oral	4030100	500	vii) Gabapentanoids/Amitriptyline
45841000033119	35901211000001108	Amitriptyline 25mg modified-release capsules	Amitriptyline 25mg modified-release capsules	Amitriptyline hydrochloride	25.000mg	Modified-release capsule	Oral	4030100	70000	vii) Gabapentanoids/Amitriptyline
60641000033119	321746008	Amitriptyline 25mg tablets	Amitriptyline 25mg tablets	Amitriptyline hydrochloride	25.000mg	Tablet	Oral	4030100	20000000	vii) Gabapentanoids/Amitriptyline
55441000033119	35901411000001107	Amitriptyline 25mg/5ml oral solution sugar free	Amitriptyline 25mg/5ml oral solution sugar free	Amitriptyline hydrochloride	5.000mg/1.000ml	Oral solution	Oral	4030100	100000	vii) Gabapentanoids/Amitriptyline
45941000033110	35901511000001106	Amitriptyline 50mg modified-release capsules	Amitriptyline 50mg modified-release capsules	Amitriptyline hydrochloride	50.000mg	Modified-release capsule	Oral	4030100	50000	vii) Gabapentanoids/Amitriptyline
60541000033115	321747004	Amitriptyline 50mg tablets	Amitriptyline 50mg tablets	Amitriptyline hydrochloride	50.000mg	Tablet	Oral	4030100	9000000	vii) Gabapentanoids/Amitriptyline
55541000033118	35901611000001105	Amitriptyline 50mg/5ml oral solution sugar free	Amitriptyline 50mg/5ml oral solution sugar free	Amitriptyline hydrochloride	10.000mg/1.000ml	Oral solution	Oral	4030100	50000	vii) Gabapentanoids/Amitriptyline
11822041000033119	33710511000001103	Axalid 100mg capsules (Kent Pharma (UK) Ltd)	Axalid 100mg capsules	Pregabalin	100.000mg	Capsule	Oral		8000	vii) Gabapentanoids/Amitriptyline
11822141000033115	33712111000001106	Axalid 150mg capsules (Kent Pharma (UK) Ltd)	Axalid 150mg capsules	Pregabalin	150.000mg	Capsule	Oral		10000	vii) Gabapentanoids/Amitriptyline
11822241000033110	33712511000001102	Axalid 200mg capsules (Kent Pharma (UK) Ltd)	Axalid 200mg capsules	Pregabalin	200.000mg	Capsule	Oral		4000	vii) Gabapentanoids/Amitriptyline
11822341000033117	33715511000001108	Axalid 225mg capsules (Kent Pharma (UK) Ltd)	Axalid 225mg capsules	Pregabalin	225.000mg	Capsule	Oral		2000	vii) Gabapentanoids/Amitriptyline
11821741000033110	33709111000001104	Axalid 25mg capsules (Kent Pharma (UK) Ltd)	Axalid 25mg capsules	Pregabalin	25.000mg	Capsule	Oral		6000	vii) Gabapentanoids/Amitriptyline
11822441000033111	33715911000001101	Axalid 300mg capsules (Kent Pharma (UK) Ltd)	Axalid 300mg capsules	Pregabalin	300.000mg	Capsule	Oral		10000	vii) Gabapentanoids/Amitriptyline
11821841000033117	33709711000001103	Axalid 50mg capsules (Kent Pharma (UK) Ltd)	Axalid 50mg capsules	Pregabalin	50.000mg	Capsule	Oral		8000	vii) Gabapentanoids/Amitriptyline
11821941000033113	33710311000001109	Axalid 75mg capsules (Kent Pharma (UK) Ltd)	Axalid 75mg capsules	Pregabalin	75.000mg	Capsule	Oral		10000	vii) Gabapentanoids/Amitriptyline
620641000033115	323013002	Gabapentin 100mg capsules	Gabapentin 100mg capsules	Gabapentin	100.000mg	Capsule	Oral	4080100	6000000	vii) Gabapentanoids/Amitriptyline
5968141000033119	8520111000001104	Gabapentin 100mg/5ml oral solution	Gabapentin 100mg/5ml oral solution	Gabapentin	20.000mg/1.000ml	Oral solution	Oral	4080100	900	vii) Gabapentanoids/Amitriptyline
5968241000033114	8520211000001105	Gabapentin 100mg/5ml oral suspension	Gabapentin 100mg/5ml oral suspension	Gabapentin	20.000mg/1.000ml	Oral suspension	Oral	4080100	300	vii) Gabapentanoids/Amitriptyline
5968441000033110	12089311000001107	Gabapentin 200mg/5ml oral solution	Gabapentin 200mg/5ml oral solution	Gabapentin	40.000mg/1.000ml	Oral solution	Oral	4080100	300	vii) Gabapentanoids/Amitriptyline
5968341000033116	12089411000001100	Gabapentin 200mg/5ml oral suspension	Gabapentin 200mg/5ml oral suspension	Gabapentin	40.000mg/1.000ml	Oral suspension	Oral	4080100	30	vii) Gabapentanoids/Amitriptyline
2796241000033118	409467001	Gabapentin 250mg/5ml oral solution	Gabapentin 250mg/5ml oral solution	Gabapentin	50.000mg/1.000ml	Oral solution	Oral	4080100	10000	vii) Gabapentanoids/Amitriptyline
5890841000033118	8520411000001109	Gabapentin 250mg/5ml oral suspension	Gabapentin 250mg/5ml oral suspension	Gabapentin	50.000mg/1.000ml	Oral suspension	Oral	4080100	600	vii) Gabapentanoids/Amitriptyline
620741000033112	323014008	Gabapentin 300mg capsules	Gabapentin 300mg capsules	Gabapentin	300.000mg	Capsule	Oral	4080100	10000000	vii) Gabapentanoids/Amitriptyline
5968541000033111	8520511000001108	Gabapentin 300mg/5ml oral solution	Gabapentin 300mg/5ml oral solution	Gabapentin	60.000mg/1.000ml	Oral solution	Oral	4080100	2000	vii) Gabapentanoids/Amitriptyline
5968641000033112	8523111000001106	Gabapentin 300mg/5ml oral suspension	Gabapentin 300mg/5ml oral suspension	Gabapentin	60.000mg/1.000ml	Oral suspension	Oral	4080100	400	vii) Gabapentanoids/Amitriptyline
620841000033119	323015009	Gabapentin 400mg capsules	Gabapentin 400mg capsules	Gabapentin	400.000mg	Capsule	Oral	4080100	1000000	vii) Gabapentanoids/Amitriptyline
5100341000033117	14010811000001103	Gabapentin 400mg/5ml oral solution	Gabapentin 400mg/5ml oral solution	Gabapentin	80.000mg/1.000ml	Oral solution	Oral	4080100	600	vii) Gabapentanoids/Amitriptyline
5993441000033118	14014011000001102	Gabapentin 400mg/5ml oral suspension	Gabapentin 400mg/5ml oral suspension	Gabapentin	80.000mg/1.000ml	Oral suspension	Oral	4080100	2000	vii) Gabapentanoids/Amitriptyline
8125341000033112	12089611000001102	Gabapentin 500mg/5ml oral suspension	Gabapentin 500mg/5ml oral suspension	Gabapentin	100.000mg/1.000ml	Oral suspension	Oral	4080100	300	vii) Gabapentanoids/Amitriptyline
8237041000033117	21660111000001105	Gabapentin 50mg/ml oral solution sugar free	Gabapentin 50mg/ml oral solution sugar free	Gabapentin	50.000mg/1.000ml	Oral solution	Oral	4080100	60000	vii) Gabapentanoids/Amitriptyline
9703341000033113	17651711000001105	Gabapentin 6% gel	Gabapentin 6% gel	Gabapentin	60.000mg/1.000gram	Gel	Route of administration not applicable	4070300	70	vii) Gabapentanoids/Amitriptyline
2145941000033118	323021008	Gabapentin 600mg tablets	Gabapentin 600mg tablets	Gabapentin	600.000mg	Tablet	Oral	4080100	2000000	vii) Gabapentanoids/Amitriptyline
2913641000033119	36061711000001108	Gabapentin 600mg tablets and Gabapentin 300mg capsules	Gabapentin 600mg tablets and Gabapentin 300mg capsules			Not applicable	Route of administration not applicable	4080100	2000	vii) Gabapentanoids/Amitriptyline
2146041000033111	323022001	Gabapentin 800mg tablets	Gabapentin 800mg tablets	Gabapentin	800.000mg	Tablet	Oral	4080100	100000	vii) Gabapentanoids/Amitriptyline
10220641000033113	28910411000001108	Lecaent 100mg capsules (Accord Healthcare Ltd)	Lecaent 100mg capsules	Pregabalin	100.000mg	Capsule	Oral		400	vii) Gabapentanoids/Amitriptyline
10220741000033116	28910611000001106	Lecaent 150mg capsules (Accord Healthcare Ltd)	Lecaent 150mg capsules	Pregabalin	150.000mg	Capsule	Oral		100	vii) Gabapentanoids/Amitriptyline
10220841000033114	28910811000001105	Lecaent 200mg capsules (Accord Healthcare Ltd)	Lecaent 200mg capsules	Pregabalin	200.000mg	Capsule	Oral		50	vii) Gabapentanoids/Amitriptyline
10220941000033118	28911011000001108	Lecaent 225mg capsules (Accord Healthcare Ltd)	Lecaent 225mg capsules	Pregabalin	225.000mg	Capsule	Oral		4	vii) Gabapentanoids/Amitriptyline
